"","Tempo","ID_maquina","volt","rotacao","pressao","vibracao","tipo_erro","falha","modelo","idade_maquina","comp_subst"
"227",2016-02-21 21:00:00,"14",NA,491.380769337684,110.726890326088,34.2475821056651,NA,NA,"model3",1,NA
"228",2016-02-21 21:00:00,"15",NA,389.614112309859,109.734298368217,NA,NA,NA,"model3",14,NA
"229",2016-02-21 21:00:00,"16",169.891221283194,430.85189725048,94.0904880017687,40.9602360869774,NA,NA,"model1",3,NA
"230",2016-02-21 21:00:00,"17",174.409369373864,451.969139573483,93.1595884852836,42.8117010648596,NA,NA,"model1",14,NA
"231",2016-02-21 21:00:00,"18",NA,370.453248658298,91.6833038996031,51.4835901566852,NA,NA,"model3",15,NA
"232",2016-02-21 21:00:00,"19",NA,403.705142402997,93.1367728326834,40.4388884188582,NA,NA,"model3",17,NA
"233",2016-02-21 21:00:00,"20",NA,507.158547055443,108.37450315778,43.498070840727,NA,NA,"model2",16,NA
"234",2016-02-21 22:00:00,"10",169.454540946699,454.42942134405,115.12582434672,31.5854057376357,NA,NA,"model3",10,NA
"235",2016-02-21 22:00:00,"11",191.258419873373,433.118407092261,94.8380251718132,43.731200643624,NA,NA,"model2",6,NA
"236",2016-02-21 22:00:00,"12",169.513835783788,446.206967139442,100.888806346076,47.2621491980224,NA,NA,"model3",9,NA
"237",2016-02-21 22:00:00,"13",NA,391.050659724216,118.976949901345,38.9120624358382,NA,NA,"model1",15,NA
"238",2016-02-21 22:00:00,"14",212.744873711385,417.545450979384,110.99320089099,49.8096213435575,NA,NA,"model3",1,NA
"239",2016-02-21 22:00:00,"15",NA,467.377265985786,102.837700887284,41.612518217797,NA,NA,"model3",14,NA
"240",2016-02-21 22:00:00,"16",157.15269434563,439.028526280157,97.3302481154785,37.6513814027972,NA,NA,"model1",3,NA
"241",2016-02-21 22:00:00,"17",NA,366.22090248707,107.135977387557,30.7010900561381,NA,NA,"model1",14,NA
"242",2016-02-21 22:00:00,"18",144.858830444631,357.715903128199,104.918370880106,38.8991818300298,NA,NA,"model3",15,NA
"243",2016-02-21 22:00:00,"19",NA,488.346718654184,115.334859053986,46.7098242087961,NA,NA,"model3",17,NA
"244",2016-02-21 22:00:00,"20",NA,411.619629312044,82.2612987585249,43.1858948570662,NA,NA,"model2",16,NA
"245",2016-02-21 23:00:00,"10",NA,421.306624816948,113.555882623849,36.5373638081427,NA,NA,"model3",10,NA
"246",2016-02-21 23:00:00,"11",NA,585.848237722019,92.437954844113,41.8881468308746,NA,NA,"model2",6,NA
"247",2016-02-21 23:00:00,"12",187.88293205243,467.894611119155,111.151702448164,41.2114486618241,NA,NA,"model3",9,NA
"248",2016-02-21 23:00:00,"13",179.035595512892,407.594476244,99.2466689341481,38.1014470985239,NA,NA,"model1",15,NA
"249",2016-02-21 23:00:00,"14",NA,380.76064224986,100.006124958646,41.8216366358513,NA,NA,"model3",1,NA
"250",2016-02-21 23:00:00,"15",185.241302994565,407.140554351087,89.5980904957727,38.3301228972855,NA,NA,"model3",14,NA
"251",2016-02-21 23:00:00,"16",148.589764927611,507.081089938819,86.2953970122076,38.9493198820436,NA,NA,"model1",3,NA
"252",2016-02-21 23:00:00,"17",161.243080508575,408.567684307949,110.618294144051,31.966685417066,NA,NA,"model1",14,NA
"253",2016-02-21 23:00:00,"18",NA,396.092650769753,97.9031047714414,NA,NA,NA,"model3",15,NA
"254",2016-02-21 23:00:00,"19",NA,491.549784185384,97.2848262914236,42.0876652135617,NA,NA,"model3",17,NA
"255",2016-02-21 23:00:00,"20",NA,378.705015259329,91.6919193546531,NA,NA,NA,"model2",16,NA
"256",2016-02-22 00:00:00,"10",160.491238184594,407.979084629708,123.530232335296,44.7735824866204,NA,NA,"model3",10,NA
"257",2016-02-22 00:00:00,"11",180.367505138183,412.259073212096,99.4404198786778,47.6499291075306,NA,NA,"model2",6,NA
"258",2016-02-22 00:00:00,"12",NA,434.548800665892,100.36400386028,42.2501592117213,NA,NA,"model3",9,NA
"259",2016-02-22 00:00:00,"13",166.903103905106,489.225752627263,107.544412964032,37.1282530352533,NA,NA,"model1",15,NA
"260",2016-02-22 00:00:00,"14",NA,453.58946856745,80.4423416907808,43.7145653264341,NA,NA,"model3",1,NA
"261",2016-02-22 00:00:00,"15",173.312022101778,397.467242203016,110.088327733178,36.6451225197706,NA,NA,"model3",14,NA
"262",2016-02-22 00:00:00,"16",171.726178172783,365.438714720983,93.1126609224022,39.739469152107,NA,NA,"model1",3,NA
"263",2016-02-22 00:00:00,"17",NA,507.934901775529,102.597060195465,39.9252737764749,NA,NA,"model1",14,NA
"264",2016-02-22 00:00:00,"18",NA,358.957537709583,97.7294708487221,38.8533620073908,NA,NA,"model3",15,NA
"265",2016-02-22 00:00:00,"19",171.49767963849,472.691431808493,96.7739957764498,44.1241175862158,NA,NA,"model3",17,NA
"266",2016-02-22 00:00:00,"20",NA,379.344975760813,109.503331854788,29.7966489029655,NA,NA,"model2",16,NA
"267",2016-02-22 01:00:00,"10",NA,489.128724951253,113.742335403616,NA,NA,NA,"model3",10,NA
"268",2016-02-22 01:00:00,"11",162.284410459131,407.398469943184,102.728078149324,40.8143850678182,NA,NA,"model2",6,NA
"269",2016-02-22 01:00:00,"12",134.075697554336,507.170550974074,97.1085707866144,27.4812589719916,NA,NA,"model3",9,NA
"270",2016-02-22 01:00:00,"13",147.037163903304,425.285200981801,107.212690082253,41.9422342192713,NA,NA,"model1",15,NA
"271",2016-02-22 01:00:00,"14",NA,385.87774400557,105.437826750378,36.7328955765502,NA,NA,"model3",1,NA
"272",2016-02-22 01:00:00,"15",NA,503.403382943173,91.2216557161353,40.555349361925,NA,NA,"model3",14,NA
"273",2016-02-22 01:00:00,"16",NA,383.069122111669,87.4059971302207,NA,NA,NA,"model1",3,NA
"274",2016-02-22 01:00:00,"17",NA,432.279170669192,110.104030891665,42.3535670144896,NA,NA,"model1",14,NA
"275",2016-02-22 01:00:00,"18",NA,419.196655668654,105.773152280315,40.374488379215,NA,NA,"model3",15,NA
"276",2016-02-22 01:00:00,"19",150.655555691452,492.204137524454,100.379030251588,50.6846417579893,NA,NA,"model3",17,NA
"277",2016-02-22 01:00:00,"20",140.779007066019,483.443335202757,101.397082070467,38.9301118113001,NA,NA,"model2",16,NA
"278",2016-02-22 02:00:00,"10",184.575112539249,393.32325114552,108.724388554057,38.6511950010455,NA,NA,"model3",10,NA
"279",2016-02-22 02:00:00,"11",NA,438.402912388798,87.6842845091112,36.7093396830914,NA,NA,"model2",6,NA
"280",2016-02-22 02:00:00,"12",169.88588161731,435.402321853,108.730007721578,40.819294176193,NA,NA,"model3",9,NA
"281",2016-02-22 02:00:00,"13",NA,449.64831290493,114.618698271447,43.8456463268403,NA,NA,"model1",15,NA
"282",2016-02-22 02:00:00,"14",188.423780722958,326.967259091406,93.9965873161537,40.7421434105893,NA,NA,"model3",1,NA
"283",2016-02-22 02:00:00,"15",NA,326.312000098245,95.0139497763724,37.6375661986531,NA,NA,"model3",14,NA
"284",2016-02-22 02:00:00,"16",194.210806664859,343.474514292763,84.0165067362592,35.632295188422,NA,NA,"model1",3,NA
"285",2016-02-22 02:00:00,"17",NA,457.004426014425,97.9513871268697,40.7708719263278,NA,NA,"model1",14,NA
"286",2016-02-22 02:00:00,"18",NA,306.224965241115,99.0370608241359,37.9227040478092,NA,NA,"model3",15,NA
"287",2016-02-22 02:00:00,"19",NA,412.687390253738,96.816338605577,44.7737930286652,NA,NA,"model3",17,NA
"288",2016-02-22 02:00:00,"20",NA,268.267189061502,97.0313979018411,39.2010035653433,NA,NA,"model2",16,NA
"289",2016-02-22 03:00:00,"10",NA,533.537866517273,117.486755037355,NA,NA,NA,"model3",10,NA
"290",2016-02-22 03:00:00,"11",173.211903071325,443.903096708834,94.2222737546657,48.4335705110131,NA,NA,"model2",6,NA
"291",2016-02-22 03:00:00,"12",NA,481.11494727766,101.643419027018,31.3208051782251,NA,NA,"model3",9,NA
"292",2016-02-22 03:00:00,"13",153.709070593904,471.078892166516,116.625089621476,43.3972877592451,NA,NA,"model1",15,NA
"293",2016-02-22 03:00:00,"14",NA,554.72685552738,97.913416795792,43.39116790463,NA,NA,"model3",1,NA
"294",2016-02-22 03:00:00,"15",NA,540.240147513351,79.3432421073067,34.8442646698732,NA,NA,"model3",14,NA
"295",2016-02-22 03:00:00,"16",NA,505.724617544849,105.806672031722,42.7308812473554,NA,NA,"model1",3,NA
"296",2016-02-22 03:00:00,"17",146.52254218469,434.954088905531,97.2257451722673,47.3557727801609,NA,NA,"model1",14,NA
"297",2016-02-22 03:00:00,"18",188.479179878561,299.430603116062,95.0749064682868,40.8407868795392,NA,NA,"model3",15,NA
"298",2016-02-22 03:00:00,"19",161.663161270115,563.562294220296,94.8983608445403,42.8073454036385,NA,NA,"model3",17,NA
"299",2016-02-22 03:00:00,"20",179.200840035688,375.364745103634,102.00225811115,43.8847327448125,NA,NA,"model2",16,NA
"300",2016-02-22 04:00:00,"10",161.163044395907,422.294402071894,139.14081747966,37.1120229650418,NA,NA,"model3",10,NA
"301",2016-02-22 04:00:00,"11",NA,469.643657625799,105.351688805931,37.0549342076687,NA,NA,"model2",6,NA
"302",2016-02-22 04:00:00,"12",149.335125367783,357.295822874496,106.694458175432,40.8095707350134,NA,NA,"model3",9,NA
"303",2016-02-22 04:00:00,"13",NA,534.939984287592,78.0815654119659,37.8104269237425,NA,NA,"model1",15,NA
"304",2016-02-22 04:00:00,"14",160.596225978333,420.834872066313,95.5888351010247,37.9013352691234,NA,NA,"model3",1,NA
"305",2016-02-22 04:00:00,"15",NA,505.676621439748,90.5270891430486,39.1761601746593,NA,NA,"model3",14,NA
"306",2016-02-22 04:00:00,"16",NA,406.134002635784,100.875373912422,44.9847715186252,NA,NA,"model1",3,NA
"307",2016-02-22 04:00:00,"17",NA,477.530701991367,91.7718105270904,38.1976937305894,NA,NA,"model1",14,NA
"308",2016-02-22 04:00:00,"18",185.645965287701,466.938027604684,98.939784025114,44.1362319037896,NA,NA,"model3",15,NA
"309",2016-02-22 04:00:00,"19",NA,334.057079294984,99.8426198855662,39.8000112764381,NA,NA,"model3",17,NA
"310",2016-02-22 04:00:00,"20",NA,317.716814450172,104.82642468633,44.9369151460487,NA,NA,"model2",16,NA
"311",2016-02-22 05:00:00,"10",NA,383.275703180979,127.815297397163,39.886964674645,"error1",NA,"model3",10,NA
"312",2016-02-22 05:00:00,"11",NA,457.459878531435,93.0092010222105,32.9610269825082,"error1",NA,"model2",6,NA
"313",2016-02-22 05:00:00,"12",NA,446.069322497622,110.956162232596,44.3142091778381,"error1",NA,"model3",9,NA
"314",2016-02-22 05:00:00,"13",NA,508.607293435429,106.317321142459,31.4548431465824,"error1",NA,"model1",15,NA
"315",2016-02-22 05:00:00,"14",NA,447.12657082409,98.1931830572519,36.7905600159522,"error1",NA,"model3",1,NA
"316",2016-02-22 05:00:00,"15",NA,401.654672353329,115.81383637773,40.6986552898929,"error1",NA,"model3",14,NA
"317",2016-02-22 05:00:00,"16",NA,401.67778483016,72.6677460144307,33.659972418731,"error1",NA,"model1",3,NA
"318",2016-02-22 05:00:00,"17",179.9429540848,340.678502304787,93.3576206922941,38.2477043397718,"error1",NA,"model1",14,NA
"319",2016-02-22 05:00:00,"18",NA,300.815371267943,91.8355945642497,44.3179362470789,"error1",NA,"model3",15,NA
"320",2016-02-22 05:00:00,"19",177.724616252419,482.643454682966,97.7793544037954,38.3946315590059,"error1",NA,"model3",17,NA
"321",2016-02-22 05:00:00,"20",NA,263.49683452588,107.33219830561,35.6353131237787,"error1",NA,"model2",16,NA
"322",2016-02-22 06:00:00,"10",NA,482.377060595128,127.812454690994,46.7510738752539,NA,NA,"model3",10,NA
"323",2016-02-22 06:00:00,"11",NA,430.187071310266,104.06857847206,44.7292507678118,NA,NA,"model2",6,NA
"324",2016-02-22 06:00:00,"12",163.440110461376,384.672293133891,98.6203482732506,38.9380911357088,NA,NA,"model3",9,NA
"325",2016-02-22 06:00:00,"13",NA,413.817187112149,95.0813190326088,37.4746019004937,NA,NA,"model1",15,NA
"326",2016-02-22 06:00:00,"14",144.711766631274,442.31881197801,93.8812207732299,53.6859826683305,NA,NA,"model3",1,NA
"327",2016-02-22 06:00:00,"15",169.685252240627,581.352737846515,96.3831975958788,35.105352470785,NA,NA,"model3",14,NA
"328",2016-02-22 06:00:00,"16",142.429262161147,445.489347813066,96.8479935408302,34.4155159053152,NA,NA,"model1",3,NA
"329",2016-02-22 06:00:00,"17",152.295168274963,517.893485300997,114.583857159951,39.6037802963626,NA,NA,"model1",14,NA
"330",2016-02-22 06:00:00,"18",NA,355.109221420993,99.9356218803199,51.302078318732,NA,NA,"model3",15,NA
"331",2016-02-22 06:00:00,"19",NA,455.394774633527,88.0629994481007,40.4523126407767,NA,NA,"model3",17,NA
"332",2016-02-22 06:00:00,"20",NA,281.487292137097,92.988232337048,38.4265903851206,NA,NA,"model2",16,NA
"333",2016-02-22 07:00:00,"10",NA,448.372010727774,124.636310647346,41.8466711053132,NA,NA,"model3",10,NA
"334",2016-02-22 07:00:00,"11",154.60536688177,368.521206411815,106.145285475274,52.1601779345453,NA,NA,"model2",6,NA
"335",2016-02-22 07:00:00,"12",177.285269454824,520.336342779537,93.1506787311618,36.2812106195781,NA,NA,"model3",9,NA
"336",2016-02-22 07:00:00,"13",NA,493.76153727844,97.0009610133908,35.3750181305269,NA,NA,"model1",15,NA
"337",2016-02-22 07:00:00,"14",NA,436.831357058483,100.575972689378,36.3144181604189,NA,NA,"model3",1,NA
"338",2016-02-22 07:00:00,"15",NA,478.311952814364,109.505111370846,38.0824602690086,NA,NA,"model3",14,NA
"339",2016-02-22 07:00:00,"16",NA,461.61483918965,112.288471781941,40.3972503884648,NA,NA,"model1",3,NA
"340",2016-02-22 07:00:00,"17",NA,435.853601068455,92.6209845459147,54.074239554456,NA,NA,"model1",14,NA
"341",2016-02-22 07:00:00,"18",159.582304985917,415.481680557191,108.882702634993,47.5678579057072,NA,NA,"model3",15,NA
"342",2016-02-22 07:00:00,"19",173.194123427809,394.56385248332,94.3696702284666,44.9733471262009,NA,NA,"model3",17,NA
"343",2016-02-22 07:00:00,"20",168.88372109362,332.461700999085,90.382080635302,40.4263859235552,NA,NA,"model2",16,NA
"344",2016-02-22 08:00:00,"10",180.807164198965,455.365671955081,119.032900697859,44.8145956258325,NA,NA,"model3",10,NA
"345",2016-02-22 08:00:00,"11",NA,385.179243297418,110.730828424725,34.912177270184,NA,NA,"model2",6,NA
"346",2016-02-22 08:00:00,"12",NA,475.584907449778,86.0254374900784,49.3582434245958,NA,NA,"model3",9,NA
"347",2016-02-22 08:00:00,"13",196.150720124228,520.20691193004,100.665635494705,40.8573147099331,NA,NA,"model1",15,NA
"348",2016-02-22 08:00:00,"14",NA,393.438528655482,83.606325997317,40.260284243817,NA,NA,"model3",1,NA
"349",2016-02-22 08:00:00,"15",NA,377.871706101325,91.025770087658,38.2034992484376,NA,NA,"model3",14,NA
"350",2016-02-22 08:00:00,"16",NA,500.761818628119,82.3102058396137,35.971760096054,NA,NA,"model1",3,NA
"351",2016-02-22 08:00:00,"17",NA,503.961520910658,109.885037516539,44.7150740571645,NA,NA,"model1",14,NA
"352",2016-02-22 08:00:00,"18",NA,368.695892464754,95.1862176927079,48.1521128008256,NA,NA,"model3",15,NA
"353",2016-02-22 08:00:00,"19",167.159301805021,482.288222195166,89.4546987830166,40.4496872194196,NA,NA,"model3",17,NA
"354",2016-02-22 08:00:00,"20",NA,352.311583651651,73.527053891188,37.8523029762593,NA,NA,"model2",16,NA
"355",2016-02-22 09:00:00,"10",189.081863600992,460.596539625205,135.093639782529,36.7851757707304,NA,NA,"model3",10,NA
"356",2016-02-22 09:00:00,"11",156.564919097142,471.644996249489,109.151903562043,41.5506752438929,NA,NA,"model2",6,NA
"357",2016-02-22 09:00:00,"12",NA,496.923207070322,97.9131165708653,46.1473623987703,NA,NA,"model3",9,NA
"358",2016-02-22 09:00:00,"13",NA,428.872730942967,112.681159576071,31.47941374786,NA,NA,"model1",15,NA
"359",2016-02-22 09:00:00,"14",NA,423.493135038856,117.910462866224,28.5067913369977,NA,NA,"model3",1,NA
"360",2016-02-22 09:00:00,"15",NA,473.138469997848,100.247795828309,43.3730026094142,NA,NA,"model3",14,NA
"361",2016-02-22 09:00:00,"16",166.915810528642,471.392726553157,98.2606649172192,45.2357784875433,NA,NA,"model1",3,NA
"362",2016-02-22 09:00:00,"17",160.139719742605,349.318233321847,87.3496173624393,39.104739084534,NA,NA,"model1",14,NA
"363",2016-02-22 09:00:00,"18",NA,433.298274942469,126.466167340173,36.2934541478447,NA,NA,"model3",15,NA
"364",2016-02-22 09:00:00,"19",190.13477222811,440.650035447127,109.861708519738,43.8837646147949,NA,NA,"model3",17,NA
"365",2016-02-22 09:00:00,"20",NA,355.220291479474,96.4163801275699,34.7140342153776,NA,NA,"model2",16,NA
"366",2016-02-22 10:00:00,"10",199.732807192356,401.522013989198,119.962122341425,40.03255945936,NA,NA,"model3",10,NA
"367",2016-02-22 10:00:00,"11",176.506624258469,448.866638412575,91.1804318530047,36.6944454496919,NA,NA,"model2",6,NA
"368",2016-02-22 10:00:00,"12",183.967346269726,517.948137060829,80.46962159667,42.937210345354,NA,NA,"model3",9,NA
"369",2016-02-22 10:00:00,"13",NA,418.644251265039,93.2181596408977,50.8119558604302,NA,NA,"model1",15,NA
"370",2016-02-22 10:00:00,"14",194.807827172861,350.484298600769,105.022330694163,43.3176446425532,NA,NA,"model3",1,NA
"371",2016-02-22 10:00:00,"15",187.308834071883,414.725250586743,108.984387905558,37.6360610244729,NA,NA,"model3",14,NA
"372",2016-02-22 10:00:00,"16",NA,417.981205268294,92.8333038354785,34.9339904088094,NA,NA,"model1",3,NA
"373",2016-02-22 10:00:00,"17",NA,415.450556646124,109.374257199452,32.9813148322799,NA,NA,"model1",14,NA
"374",2016-02-22 10:00:00,"18",149.757400738367,318.878722812481,104.556230834917,50.7236734027,NA,NA,"model3",15,NA
"375",2016-02-22 10:00:00,"19",167.468635168049,501.264693492218,101.454212719103,43.4803148708425,NA,NA,"model3",17,NA
"376",2016-02-22 10:00:00,"20",164.367390921018,325.275464518733,86.9362455868707,33.9144336859168,NA,NA,"model2",16,NA
"377",2016-02-22 11:00:00,"10",159.924656181492,517.61090695722,124.804348445403,39.2339777062564,NA,NA,"model3",10,NA
"378",2016-02-22 11:00:00,"11",162.243857281793,474.555718966365,96.6582280125679,40.7130805611614,NA,NA,"model2",6,NA
"379",2016-02-22 11:00:00,"12",NA,411.302527145656,116.926590064293,45.5232785123548,NA,NA,"model3",9,NA
"380",2016-02-22 11:00:00,"13",180.366203164209,424.905379477788,106.472474518728,36.5513684730073,NA,NA,"model1",15,NA
"381",2016-02-22 11:00:00,"14",147.243735202227,433.759189508228,99.7105841582639,44.9335397929949,NA,NA,"model3",1,NA
"382",2016-02-22 11:00:00,"15",NA,480.737206036181,98.0990845205996,43.5144926506554,NA,NA,"model3",14,NA
"383",2016-02-22 11:00:00,"16",157.078150562875,562.011828960341,108.992488232656,41.3335968968467,NA,NA,"model1",3,NA
"384",2016-02-22 11:00:00,"17",174.132855448814,450.922501614774,106.087952474379,47.3210966982659,NA,NA,"model1",14,NA
"385",2016-02-22 11:00:00,"18",174.490932580213,408.497390572109,110.834360923276,47.8324246681596,NA,NA,"model3",15,NA
"386",2016-02-22 11:00:00,"19",150.435616730354,466.830738861339,88.7891421217151,38.1279550001602,NA,NA,"model3",17,NA
"387",2016-02-22 11:00:00,"20",218.469012525952,350.386985645436,105.412765499329,42.1406302733911,NA,NA,"model2",16,NA
"388",2016-02-22 12:00:00,"10",NA,455.722913494242,132.206298888933,37.6442821642524,NA,NA,"model3",10,NA
"389",2016-02-22 12:00:00,"11",NA,435.540349210927,96.5072508183292,37.8876705392819,NA,NA,"model2",6,NA
"390",2016-02-22 12:00:00,"12",NA,471.151848042431,98.0629532163214,31.718156440981,NA,NA,"model3",9,NA
"391",2016-02-22 12:00:00,"13",157.88442462857,424.193122957435,79.6571801213525,42.3170068312545,NA,NA,"model1",15,NA
"392",2016-02-22 12:00:00,"14",NA,410.871087764356,89.4958364362539,47.6408479285278,NA,NA,"model3",1,NA
"393",2016-02-22 12:00:00,"15",NA,495.859688248959,118.064660821891,35.0051897757361,NA,NA,"model3",14,NA
"394",2016-02-22 12:00:00,"16",164.698389256462,460.921376621816,103.93884627223,43.4375426039984,NA,NA,"model1",3,NA
"395",2016-02-22 12:00:00,"17",177.87525761154,454.112129154248,90.8724408449981,42.0741901307649,NA,NA,"model1",14,NA
"396",2016-02-22 12:00:00,"18",NA,362.147730442484,109.365030619055,51.4225681950678,NA,NA,"model3",15,NA
"397",2016-02-22 12:00:00,"19",NA,322.754828205624,80.6610257994099,42.3100373015857,NA,NA,"model3",17,NA
"398",2016-02-22 12:00:00,"20",156.452603639424,297.582472201256,106.750454921397,40.7079183388299,NA,NA,"model2",16,NA
"399",2016-02-22 13:00:00,"10",NA,430.91599937105,113.916529516436,40.3965746964057,NA,NA,"model3",10,NA
"400",2016-02-22 13:00:00,"11",NA,364.223870372581,91.4725450991827,38.7514136606666,NA,NA,"model2",6,NA
"401",2016-02-22 13:00:00,"12",NA,421.878202412689,102.019509765231,39.4372425749394,NA,NA,"model3",9,NA
"402",2016-02-22 13:00:00,"13",NA,371.215259865186,113.117808192324,36.6636285901777,NA,NA,"model1",15,NA
"403",2016-02-22 13:00:00,"14",NA,366.573089525027,103.930945322827,42.2819145254648,NA,NA,"model3",1,NA
"404",2016-02-22 13:00:00,"15",NA,483.768626128632,105.214473370993,39.3441942379181,NA,NA,"model3",14,NA
"405",2016-02-22 13:00:00,"16",NA,469.922875508037,112.035641633861,45.6862792072345,NA,NA,"model1",3,NA
"406",2016-02-22 13:00:00,"17",141.785012512631,410.526292101199,108.229177420455,35.8841366496452,NA,NA,"model1",14,NA
"407",2016-02-22 13:00:00,"18",160.454034434033,354.436189892656,115.345129524566,32.9313990315774,NA,NA,"model3",15,NA
"408",2016-02-22 13:00:00,"19",159.064316564139,338.747295882686,102.03972771847,49.1271331444316,NA,NA,"model3",17,NA
"409",2016-02-22 13:00:00,"20",NA,345.124958522439,105.499299511433,40.2268921121481,NA,NA,"model2",16,NA
"410",2016-02-22 14:00:00,"10",NA,443.670426832978,129.052812293485,33.9623418888567,NA,NA,"model3",10,NA
"411",2016-02-22 14:00:00,"11",191.888817478272,536.522312562582,96.426273620218,43.3876840562166,NA,NA,"model2",6,NA
"412",2016-02-22 14:00:00,"12",NA,389.654342424424,93.785562529994,38.8943817622175,NA,NA,"model3",9,NA
"413",2016-02-22 14:00:00,"13",155.113923778129,489.475193930257,107.284027112206,38.6844810677935,NA,NA,"model1",15,NA
"414",2016-02-22 14:00:00,"14",NA,411.503679790006,94.5356035379746,54.5055130868508,NA,NA,"model3",1,NA
"415",2016-02-22 14:00:00,"15",NA,438.838381585271,112.899586864549,52.2119570437583,NA,NA,"model3",14,NA
"416",2016-02-22 14:00:00,"16",144.033074913954,487.357385704277,80.317954749631,36.2050161748749,NA,NA,"model1",3,NA
"417",2016-02-22 14:00:00,"17",NA,460.587963514914,101.711670713914,NA,NA,NA,"model1",14,NA
"418",2016-02-22 14:00:00,"18",NA,453.714990546076,97.740906523811,33.938268876427,NA,NA,"model3",15,NA
"419",2016-02-22 14:00:00,"19",NA,496.36359315185,122.786132486584,36.3131802236622,NA,NA,"model3",17,NA
"420",2016-02-22 14:00:00,"20",164.778867772308,343.496162265241,90.5654209199805,36.2021655617835,NA,NA,"model2",16,NA
"421",2016-02-22 15:00:00,"10",164.200767955379,485.678447316649,124.2087686667,36.860042802578,NA,NA,"model3",10,NA
"422",2016-02-22 15:00:00,"11",NA,494.428903865583,99.4369485898156,39.2392351761617,NA,NA,"model2",6,NA
"423",2016-02-22 15:00:00,"12",NA,363.506427538252,104.342145468764,43.8585264375243,NA,NA,"model3",9,NA
"424",2016-02-22 15:00:00,"13",NA,437.239871718852,99.8900146973007,37.7562367432974,NA,NA,"model1",15,NA
"425",2016-02-22 15:00:00,"14",192.06328439846,483.978624408919,106.619677837234,34.8606882611887,NA,NA,"model3",1,NA
"426",2016-02-22 15:00:00,"15",182.120812783946,435.979283811598,100.418625948274,40.0224440938115,NA,NA,"model3",14,NA
"427",2016-02-22 15:00:00,"16",174.749929584758,477.0296402497,90.9565232883241,46.4266257039037,NA,NA,"model1",3,NA
"428",2016-02-22 15:00:00,"17",140.645439914821,413.87402597126,96.4222130722088,42.0461440710729,NA,NA,"model1",14,NA
"429",2016-02-22 15:00:00,"18",NA,345.384323951513,111.499629623631,48.5297067304745,NA,NA,"model3",15,NA
"430",2016-02-22 15:00:00,"19",NA,1405.92284447986,98.2629240038009,NA,NA,NA,"model3",17,NA
"431",2016-02-22 15:00:00,"20",NA,336.656667072591,99.4055288298826,38.0696371401166,NA,NA,"model2",16,NA
"432",2016-02-22 16:00:00,"10",NA,383.615163837391,108.131412484297,36.8351934419907,NA,NA,"model3",10,NA
"433",2016-02-22 16:00:00,"11",202.783650174177,455.000414203866,100.039374603423,41.0482407045193,NA,NA,"model2",6,NA
"434",2016-02-22 16:00:00,"12",192.845209238009,530.008412192739,115.48321024482,37.4560527750472,NA,NA,"model3",9,NA
"435",2016-02-22 16:00:00,"13",167.852330900684,485.541612835718,118.507372257654,45.8982382747835,NA,NA,"model1",15,NA
"436",2016-02-22 16:00:00,"14",NA,455.910378732153,99.84621412235,33.6995025942816,NA,NA,"model3",1,NA
"437",2016-02-22 16:00:00,"15",NA,491.339783792359,120.099555849544,40.46704525359,NA,NA,"model3",14,NA
"438",2016-02-22 16:00:00,"16",168.949122905508,435.745730190107,86.1644149791375,42.1492719577098,NA,NA,"model1",3,NA
"439",2016-02-22 16:00:00,"17",NA,287.778882789482,113.754535829052,30.2526733083588,NA,NA,"model1",14,NA
"440",2016-02-22 16:00:00,"18",NA,366.144209381448,114.669560001179,43.4095321937587,NA,NA,"model3",15,NA
"441",2016-02-22 16:00:00,"19",NA,285.80016564171,88.2790971832924,45.1476945088697,NA,NA,"model3",17,NA
"442",2016-02-22 16:00:00,"20",206.268648683068,429.361691270771,94.2259719731682,42.2568123330081,NA,NA,"model2",16,NA
"443",2016-02-22 17:00:00,"10",173.375664066224,513.302788238203,133.028034498568,44.0093766962843,NA,NA,"model3",10,NA
"444",2016-02-22 17:00:00,"11",NA,359.891353139602,117.078722765585,51.5069641365254,NA,NA,"model2",6,NA
"445",2016-02-22 17:00:00,"12",NA,472.468416296322,111.732101774694,33.5704255992845,NA,NA,"model3",9,NA
"446",2016-02-22 17:00:00,"13",176.218496258213,470.577337579677,91.2984078838114,38.9567153239752,NA,NA,"model1",15,NA
"447",2016-02-22 17:00:00,"14",204.834333646183,376.620004716364,89.7521416304939,36.1014346250424,NA,NA,"model3",1,NA
"448",2016-02-22 17:00:00,"15",160.75380961824,480.122070688623,116.526154010668,36.2506016403663,NA,NA,"model3",14,NA
"449",2016-02-22 17:00:00,"16",NA,435.350150830759,83.7203282802433,43.4599772677075,NA,NA,"model1",3,NA
"450",2016-02-22 17:00:00,"17",NA,540.069286890327,102.55878635598,38.1716162665235,NA,NA,"model1",14,NA
"451",2016-02-22 17:00:00,"18",NA,448.091843292147,114.728592887416,43.1823175039185,NA,NA,"model3",15,NA
"452",2016-02-22 17:00:00,"19",NA,375.021387932485,116.396977104585,NA,NA,NA,"model3",17,NA
"453",2016-02-22 17:00:00,"20",NA,380.797368101155,96.9534832963857,37.9027976526969,NA,NA,"model2",16,NA
"454",2016-02-22 18:00:00,"10",NA,448.056589117266,101.096101280956,27.7819190872817,NA,NA,"model3",10,NA
